-12.00000000  0.00000000    0.1041391074E-16
-12.00000000  0.19047619    0.1022669946E-16
-12.00000000  0.38095238    0.9685017713E-17
-12.00000000  0.57142857    0.8845219803E-17
-12.00000000  0.76190476    0.7790406579E-17
-12.00000000  0.95238095    0.6616905045E-17
-12.00000000  1.14285714    0.5419921107E-17
-12.00000000  1.33333333    0.4281286699E-17
-12.00000000  1.52380952    0.3261361517E-17
-12.00000000  1.71428571    0.2395889903E-17
-12.00000000  1.90476190    0.1697375996E-17
-12.00000000  2.09523810    0.1159664972E-17
-12.00000000  2.28571429    0.7640650007E-18
-12.00000000  2.47619048    0.4854800163E-18
-12.00000000  2.66666667    0.2974785755E-18
-12.00000000  2.85714286    0.1757856069E-18
-12.00000000  3.04761905    0.1001738156E-18
-12.00000000  3.23809524    0.5505140458E-19
-12.00000000  3.42857143    0.2917600843E-19
-12.00000000  3.61904762    0.1491168194E-19
-12.00000000  3.80952381    0.7349717928E-20
-12.00000000  4.00000000    0.3493477865E-20
-12.00000000  4.19047619    0.1601358628E-20
-12.00000000  4.38095238    0.7078846523E-21
-12.00000000  4.57142857    0.3017725084E-21
-12.00000000  4.76190476    0.1240623871E-21
-12.00000000  4.95238095    0.4918626871E-22
-12.00000000  5.14285714    0.1880576076E-22
-12.00000000  5.33333333    0.6933958205E-23
-12.00000000  5.52380952    0.2465555690E-23
-12.00000000  5.71428571    0.8454573375E-24
-12.00000000  5.90476190    0.2795837095E-24
-12.00000000  6.09523810    0.8916107827E-25
-12.00000000  6.28571429    0.2742092149E-25
-12.00000000  6.47619048    0.8132649636E-26
-12.00000000  6.66666667    0.2326083841E-26
-12.00000000  6.85714286    0.6415964467E-27
-12.00000000  7.04761905    0.1706639605E-27
-12.00000000  7.23809524    0.4377891295E-28
-12.00000000  7.42857143    0.1083007369E-28
-12.00000000  7.61904762    0.2583694340E-29
-12.00000000  7.80952381    0.5944209944E-30
-12.00000000  8.00000000    0.1318834897E-30
-12.00000000  8.19047619    0.2821824531E-31
-12.00000000  8.38095238    0.5822545126E-32
-12.00000000  8.57142857    0.1158614624E-32
-12.00000000  8.76190476    0.2223353060E-33
-12.00000000  8.95238095    0.4114538621E-34
-12.00000000  9.14285714    0.7343061036E-35
-12.00000000  9.33333333    0.1263794372E-35
-12.00000000  9.52380952    0.2097582158E-36
-12.00000000  9.71428571    0.3357413462E-37
-12.00000000  9.90476190    0.5182436134E-38
-12.00000000 10.09523810    0.7714474968E-39
-12.00000000 10.28571429    0.1107444763E-39
-12.00000000 10.47619048    0.1533137327E-40
-12.00000000 10.66666667    0.2046837311E-41
-12.00000000 10.85714286    0.2635292809E-42
-12.00000000 11.04761905    0.3272033284E-43
-12.00000000 11.23809524    0.3917868299E-44
-12.00000000 11.42857143    0.4524027509E-45
-12.00000000 11.61904762    0.5037834837E-46
-12.00000000 11.80952381    0.5410107536E-47
-12.00000000 12.00000000    0.5602877846E-48
-11.90551181  0.00000000    0.1831718359E-16
-11.90551181  0.19047619    0.1798789486E-16
-11.90551181  0.38095238    0.1703512272E-16
-11.90551181  0.57142857    0.1555798960E-16
-11.90551181  0.76190476    0.1370266282E-16
-11.90551181  0.95238095    0.1163857339E-16
-11.90551181  1.14285714    0.9533180417E-17
-11.90551181  1.33333333    0.7530419302E-17
-11.90551181  1.52380952    0.5736457623E-17
-11.90551181  1.71428571    0.4214166637E-17
-11.90551181  1.90476190    0.2985540064E-17
-11.90551181  2.09523810    0.2039752089E-17
-11.90551181  2.28571429    0.1343925374E-17
-11.90551181  2.47619048    0.8539180724E-18
-11.90551181  2.66666667    0.5232395223E-18
-11.90551181  2.85714286    0.3091919370E-18
-11.90551181  3.04761905    0.1761972247E-18
-11.90551181  3.23809524    0.9683074010E-19
-11.90551181  3.42857143    0.5131811824E-19
-11.90551181  3.61904762    0.2622838072E-19
-11.90551181  3.80952381    0.1292752895E-19
-11.90551181  4.00000000    0.6144730544E-20
-11.90551181  4.19047619    0.2816653677E-20
-11.90551181  4.38095238    0.1245108918E-20
-11.90551181  4.57142857    0.5307921851E-21
-11.90551181  4.76190476    0.2182151910E-21
-11.90551181  4.95238095    0.8651446476E-22
-11.90551181  5.14285714    0.3307773427E-22
-11.90551181  5.33333333    0.1219624295E-22
-11.90551181  5.52380952    0.4336702834E-23
-11.90551181  5.71428571    0.1487087574E-23
-11.90551181  5.90476190    0.4917639743E-24
-11.90551181  6.09523810    0.1568267561E-24
-11.90551181  6.28571429    0.4823106953E-25
-11.90551181  6.47619048    0.1430463926E-25
-11.90551181  6.66666667    0.4091383709E-26
-11.90551181  6.85714286    0.1128513600E-26
-11.90551181  7.04761905    0.3001833964E-27
-11.90551181  7.23809524    0.7700338573E-28
-11.90551181  7.42857143    0.1904917883E-28
-11.90551181  7.61904762    0.4544498673E-29
-11.90551181  7.80952381    0.1045535991E-29
-11.90551181  8.00000000    0.2319718454E-30
-11.90551181  8.19047619    0.4963349434E-31
-11.90551181  8.38095238    0.1024136183E-31
-11.90551181  8.57142857    0.2037904616E-32
-11.90551181  8.76190476    0.3910688999E-33
-11.90551181  8.95238095    0.7237123610E-34
-11.90551181  9.14285714    0.1291582004E-34
-11.90551181  9.33333333    0.2222906851E-35
-11.90551181  9.52380952    0.3689468676E-36
-11.90551181  9.71428571    0.5905404827E-37
-11.90551181  9.90476190    0.9115464541E-38
-11.90551181 10.09523810    0.1356910557E-38
-11.90551181 10.28571429    0.1947901181E-39
-11.90551181 10.47619048    0.2696658208E-40
-11.90551181 10.66666667    0.3600212806E-41
-11.90551181 10.85714286    0.4635255994E-42
-11.90551181 11.04761905    0.5755228354E-43
-11.90551181 11.23809524    0.6891197234E-44
-11.90551181 11.42857143    0.7957379748E-45
-11.90551181 11.61904762    0.8861123154E-46
-11.90551181 11.80952381    0.9515919180E-47
-11.90551181 12.00000000    0.9854985765E-48
-11.81102362  0.00000000    0.3207486603E-16
-11.81102362  0.19047619    0.3149825490E-16
-11.81102362  0.38095238    0.2982987403E-16
-11.81102362  0.57142857    0.2724329478E-16
-11.81102362  0.76190476    0.2399446793E-16
-11.81102362  0.95238095    0.2038008084E-16
-11.81102362  1.14285714    0.1669336791E-16
-11.81102362  1.33333333    0.1318637164E-16
-11.81102362  1.52380952    0.1004500003E-16
-11.81102362  1.71428571    0.7379345719E-17
-11.81102362  1.90476190    0.5227921482E-17
-11.81102362  2.09523810    0.3571770446E-17
-11.81102362  2.28571429    0.2353321739E-17
-11.81102362  2.47619048    0.1495279426E-17
-11.81102362  2.66666667    0.9162346109E-18
-11.81102362  2.85714286    0.5414200228E-18
-11.81102362  3.04761905    0.3085355535E-18
-11.81102362  3.23809524    0.1695584368E-18
-11.81102362  3.42857143    0.8986216464E-19
-11.81102362  3.61904762    0.4592801036E-19
-11.81102362  3.80952381    0.2263714600E-19
-11.81102362  4.00000000    0.1075991885E-19
-11.81102362  4.19047619    0.4932187795E-20
-11.81102362  4.38095238    0.2180286152E-20
-11.81102362  4.57142857    0.9294599327E-21
-11.81102362  4.76190476    0.3821124019E-21
-11.81102362  4.95238095    0.1514938065E-21
-11.81102362  5.14285714    0.5792178094E-22
-11.81102362  5.33333333    0.2135660522E-22
-11.81102362  5.52380952    0.7593916484E-23
-11.81102362  5.71428571    0.2604010299E-23
-11.81102362  5.90476190    0.8611183874E-24
-11.81102362  6.09523810    0.2746163004E-24
-11.81102362  6.28571429    0.8445649333E-25
-11.81102362  6.47619048    0.2504857723E-25
-11.81102362  6.66666667    0.7164342909E-26
-11.81102362  6.85714286    0.1976118346E-26
-11.81102362  7.04761905    0.5256453415E-27
-11.81102362  7.23809524    0.1348391399E-27
-11.81102362  7.42857143    0.3335664874E-28
-11.81102362  7.61904762    0.7957783761E-29
-11.81102362  7.80952381    0.1830817858E-29
-11.81102362  8.00000000    0.4062014134E-30
-11.81102362  8.19047619    0.8691225230E-31
-11.81102362  8.38095238    0.1793345070E-31
-11.81102362  8.57142857    0.3568535370E-32
-11.81102362  8.76190476    0.6847931894E-33
-11.81102362  8.95238095    0.1267278723E-33
-11.81102362  9.14285714    0.2261664276E-34
-11.81102362  9.33333333    0.3892489208E-35
-11.81102362  9.52380952    0.6460557264E-36
-11.81102362  9.71428571    0.1034084021E-36
-11.81102362  9.90476190    0.1596191371E-37
-11.81102362 10.09523810    0.2376059841E-38
-11.81102362 10.28571429    0.3410932097E-39
-11.81102362 10.47619048    0.4722066049E-40
-11.81102362 10.66666667    0.6304263035E-41
-11.81102362 10.85714286    0.8116707150E-42
-11.81102362 11.04761905    0.1007786910E-42
-11.81102362 11.23809524    0.1206704224E-43
-11.81102362 11.42857143    0.1393401382E-44
-11.81102362 11.61904762    0.1551654143E-45
-11.81102362 11.80952381    0.1666314209E-46
-11.81102362 12.00000000    0.1725687503E-47
-11.71653543  0.00000000    0.5591551246E-16
-11.71653543  0.19047619    0.5491031708E-16
-11.71653543  0.38095238    0.5200186000E-16
-11.71653543  0.57142857    0.4749272490E-16
-11.71653543  0.76190476    0.4182910597E-16
-11.71653543  0.95238095    0.3552821275E-16
-11.71653543  1.14285714    0.2910123523E-16
-11.71653543  1.33333333    0.2298755440E-16
-11.71653543  1.52380952    0.1751126018E-16
-11.71653543  1.71428571    0.1286427501E-16
-11.71653543  1.90476190    0.9113737481E-17
-11.71653543  2.09523810    0.6226600436E-17
-11.71653543  2.28571429    0.4102501655E-17
-11.71653543  2.47619048    0.2606692583E-17
-11.71653543  2.66666667    0.1597254615E-17
-11.71653543  2.85714286    0.9438473724E-18
-11.71653543  3.04761905    0.5378642445E-18
-11.71653543  3.23809524    0.2955880432E-18
-11.71653543  3.42857143    0.1566550264E-18
-11.71653543  3.61904762    0.8006543917E-19
-11.71653543  3.80952381    0.3946291210E-19
-11.71653543  4.00000000    0.1875756475E-19
-11.71653543  4.19047619    0.8598190489E-20
-11.71653543  4.38095238    0.3800851963E-20
-11.71653543  4.57142857    0.1620310071E-20
-11.71653543  4.76190476    0.6661293845E-21
-11.71653543  4.95238095    0.2640963120E-21
-11.71653543  5.14285714    0.1009739545E-21
-11.71653543  5.33333333    0.3723056937E-22
-11.71653543  5.52380952    0.1323833220E-22
-11.71653543  5.71428571    0.4539522322E-23
-11.71653543  5.90476190    0.1501171536E-23
-11.71653543  6.09523810    0.4787334466E-24
-11.71653543  6.28571429    0.1472314210E-24
-11.71653543  6.47619048    0.4366671496E-25
-11.71653543  6.66666667    0.1248946464E-25
-11.71653543  6.85714286    0.3444930054E-26
-11.71653543  7.04761905    0.9163476664E-27
-11.71653543  7.23809524    0.2350625440E-27
-11.71653543  7.42857143    0.5815002022E-28
-11.71653543  7.61904762    0.1387265520E-28
-11.71653543  7.80952381    0.3191630439E-29
-11.71653543  8.00000000    0.7081233065E-30
-11.71653543  8.19047619    0.1515124996E-30
-11.71653543  8.38095238    0.3126304829E-31
-11.71653543  8.57142857    0.6220960791E-32
-11.71653543  8.76190476    0.1193787125E-32
-11.71653543  8.95238095    0.2209223232E-33
-11.71653543  9.14285714    0.3942716919E-34
-11.71653543  9.33333333    0.6785703440E-35
-11.71653543  9.52380952    0.1126256832E-35
-11.71653543  9.71428571    0.1802699282E-36
-11.71653543  9.90476190    0.2782610484E-37
-11.71653543 10.09523810    0.4142140563E-38
-11.71653543 10.28571429    0.5946213959E-39
-11.71653543 10.47619048    0.8231889190E-40
-11.71653543 10.66666667    0.1099010353E-40
-11.71653543 10.85714286    0.1414970336E-41
-11.71653543 11.04761905    0.1756856020E-42
-11.71653543 11.23809524    0.2103624844E-43
-11.71653543 11.42857143    0.2429090500E-44
-11.71653543 11.61904762    0.2704969569E-45
-11.71653543 11.80952381    0.2904854312E-46
-11.71653543 12.00000000    0.3008358663E-47
-11.62204724  0.00000000    0.9704229826E-16
-11.62204724  0.19047619    0.9529776503E-16
-11.62204724  0.38095238    0.9025008957E-16
-11.62204724  0.57142857    0.8242441090E-16
-11.62204724  0.76190476    0.7259510642E-16
-11.62204724  0.95238095    0.6165980184E-16
-11.62204724  1.14285714    0.5050567587E-16
-11.62204724  1.33333333    0.3989528151E-16
-11.62204724  1.52380952    0.3039108217E-16
-11.62204724  1.71428571    0.2232616241E-16
-11.62204724  1.90476190    0.1581704239E-16
-11.62204724  2.09523810    0.1080636822E-16
-11.62204724  2.28571429    0.7119959591E-17
-11.62204724  2.47619048    0.4523958165E-17
-11.62204724  2.66666667    0.2772061847E-17
-11.62204724  2.85714286    0.1638062752E-17
-11.62204724  3.04761905    0.9334723075E-18
-11.62204724  3.23809524    0.5129979461E-18
-11.62204724  3.42857143    0.2718773938E-18
-11.62204724  3.61904762    0.1389548962E-18
-11.62204724  3.80952381    0.6848853776E-19
-11.62204724  4.00000000    0.3255406439E-19
-11.62204724  4.19047619    0.1492230205E-19
-11.62204724  4.38095238    0.6596441552E-20
-11.62204724  4.57142857    0.2812074972E-20
-11.62204724  4.76190476    0.1156078583E-20
-11.62204724  4.95238095    0.4583435248E-21
-11.62204724  5.14285714    0.1752419710E-21
-11.62204724  5.33333333    0.6461426997E-22
-11.62204724  5.52380952    0.2297534486E-22
-11.62204724  5.71428571    0.7878416199E-23
-11.62204724  5.90476190    0.2605308072E-23
-11.62204724  6.09523810    0.8308498280E-24
-11.62204724  6.28571429    0.2555225705E-24
-11.62204724  6.47619048    0.7578430726E-25
-11.62204724  6.66666667    0.2167567280E-25
-11.62204724  6.85714286    0.5978733184E-26
-11.62204724  7.04761905    0.1590336557E-26
-11.62204724  7.23809524    0.4079549396E-27
-11.62204724  7.42857143    0.1009203235E-27
-11.62204724  7.61904762    0.2407622294E-28
-11.62204724  7.80952381    0.5539127504E-29
-11.62204724  8.00000000    0.1228959730E-29
-11.62204724  8.19047619    0.2629524532E-30
-11.62204724  8.38095238    0.5425753827E-31
-11.62204724  8.57142857    0.1079658052E-31
-11.62204724  8.76190476    0.2071837334E-32
-11.62204724  8.95238095    0.3834143521E-33
-11.62204724  9.14285714    0.6842650534E-34
-11.62204724  9.33333333    0.1177670074E-34
-11.62204724  9.52380952    0.1954637392E-35
-11.62204724  9.71428571    0.3128614471E-36
-11.62204724  9.90476190    0.4829266597E-37
-11.62204724 10.09523810    0.7188753573E-38
-11.62204724 10.28571429    0.1031975284E-38
-11.62204724 10.47619048    0.1428658007E-39
-11.62204724 10.66666667    0.1907350675E-40
-11.62204724 10.85714286    0.2455704461E-41
-11.62204724 11.04761905    0.3049052730E-42
-11.62204724 11.23809524    0.3650875769E-43
-11.62204724 11.42857143    0.4215726806E-44
-11.62204724 11.61904762    0.4694519502E-45
-11.62204724 11.80952381    0.5041422786E-46
-11.62204724 12.00000000    0.5221056300E-47
-11.52755906  0.00000000    0.1676683702E-15
-11.52755906  0.19047619    0.1646541893E-15
-11.52755906  0.38095238    0.1559328839E-15
-11.52755906  0.57142857    0.1424117822E-15
-11.52755906  0.76190476    0.1254288429E-15
-11.52755906  0.95238095    0.1065349715E-15
-11.52755906  1.14285714    0.8726302357E-16
-11.52755906  1.33333333    0.6893052772E-16
-11.52755906  1.52380952    0.5250930066E-16
-11.52755906  1.71428571    0.3857484139E-16
-11.52755906  1.90476190    0.2732847188E-16
-11.52755906  2.09523810    0.1867109682E-16
-11.52755906  2.28571429    0.1230176987E-16
-11.52755906  2.47619048    0.7816433720E-17
-11.52755906  2.66666667    0.4789530961E-17
-11.52755906  2.85714286    0.2830222665E-17
-11.52755906  3.04761905    0.1612840825E-17
-11.52755906  3.23809524    0.8863509118E-18
-11.52755906  3.42857143    0.4697460832E-18
-11.52755906  3.61904762    0.2400843899E-18
-11.52755906  3.80952381    0.1183335691E-18
-11.52755906  4.00000000    0.5624647209E-19
-11.52755906  4.19047619    0.2578255162E-19
-11.52755906  4.38095238    0.1139724248E-19
-11.52755906  4.57142857    0.4858665097E-20
-11.52755906  4.76190476    0.1997456937E-20
-11.52755906  4.95238095    0.7919197421E-21
-11.52755906  5.14285714    0.3027807069E-21
-11.52755906  5.33333333    0.1116396616E-21
-11.52755906  5.52380952    0.3969649005E-22
-11.52755906  5.71428571    0.1361222093E-22
-11.52755906  5.90476190    0.4501416044E-23
