-12.0 0.0 1.04139107447e-17
-12.0 0.190476190476 1.02266994595e-17
-12.0 0.380952380952 9.68501771256e-18
-12.0 0.571428571429 8.84521980332e-18
-12.0 0.761904761905 7.79040657857e-18
-12.0 0.952380952381 6.61690504501e-18
-12.0 1.14285714286 5.41992110737e-18
-12.0 1.33333333333 4.28128669938e-18
-12.0 1.52380952381 3.26136151743e-18
-12.0 1.71428571429 2.39588990308e-18
-12.0 1.90476190476 1.69737599644e-18
-12.0 2.09523809524 1.15966497196e-18
-12.0 2.28571428571 7.64065000718e-19
-12.0 2.47619047619 4.8548001629e-19
-12.0 2.66666666667 2.97478575547e-19
-12.0 2.85714285714 1.75785606906e-19
-12.0 3.04761904762 1.00173815613e-19
-12.0 3.2380952381 5.50514045815e-20
-12.0 3.42857142857 2.91760084338e-20
-12.0 3.61904761905 1.49116819389e-20
-12.0 3.80952380952 7.34971792779e-21
-12.0 4.0 3.49347786515e-21
-12.0 4.19047619048 1.60135862813e-21
-12.0 4.38095238095 7.07884652255e-22
-12.0 4.57142857143 3.01772508417e-22
-12.0 4.7619047619 1.24062387147e-22
-12.0 4.95238095238 4.91862687063e-23
-12.0 5.14285714286 1.88057607552e-23
-12.0 5.33333333333 6.93395820529e-24
-12.0 5.52380952381 2.4655556904e-24
-12.0 5.71428571429 8.45457337452e-25
-12.0 5.90476190476 2.79583709475e-25
-12.0 6.09523809524 8.91610782725e-26
-12.0 6.28571428571 2.74209214919e-26
-12.0 6.47619047619 8.13264963637e-27
-12.0 6.66666666667 2.32608384131e-27
-12.0 6.85714285714 6.41596446664e-28
-12.0 7.04761904762 1.70663960491e-28
-12.0 7.2380952381 4.37789129545e-29
-12.0 7.42857142857 1.083007369e-29
-12.0 7.61904761905 2.58369433953e-30
-12.0 7.80952380952 5.94420994428e-31
-12.0 8.0 1.31883489684e-31
-12.0 8.19047619048 2.82182453097e-32
-12.0 8.38095238095 5.82254512593e-33
-12.0 8.57142857143 1.15861462357e-33
-12.0 8.7619047619 2.2233530595e-34
-12.0 8.95238095238 4.11453862117e-35
-12.0 9.14285714286 7.34306103582e-36
-12.0 9.33333333333 1.26379437228e-36
-12.0 9.52380952381 2.0975821578e-37
-12.0 9.71428571429 3.35741346181e-38
-12.0 9.90476190476 5.18243613403e-39
-12.0 10.0952380952 7.71447496798e-40
-12.0 10.2857142857 1.10744476288e-40
-12.0 10.4761904762 1.53313732656e-41
-12.0 10.6666666667 2.04683731149e-42
-12.0 10.8571428571 2.63529280865e-43
-12.0 11.0476190476 3.27203328441e-44
-12.0 11.2380952381 3.9178682989e-45
-12.0 11.4285714286 4.52402750871e-46
-12.0 11.619047619 5.03783483716e-47
-12.0 11.8095238095 5.41010753622e-48
-12.0 12.0 5.60287784602e-49
-11.905511811 0.0 1.83171835925e-17
-11.905511811 0.190476190476 1.79878948589e-17
-11.905511811 0.380952380952 1.70351227206e-17
-11.905511811 0.571428571429 1.55579895993e-17
-11.905511811 0.761904761905 1.37026628188e-17
-11.905511811 0.952380952381 1.16385733943e-17
-11.905511811 1.14285714286 9.53318041747e-18
-11.905511811 1.33333333333 7.53041930235e-18
-11.905511811 1.52380952381 5.73645762297e-18
-11.905511811 1.71428571429 4.21416663711e-18
-11.905511811 1.90476190476 2.9855400641e-18
-11.905511811 2.09523809524 2.03975208911e-18
-11.905511811 2.28571428571 1.34392537423e-18
-11.905511811 2.47619047619 8.53918072364e-19
-11.905511811 2.66666666667 5.23239522282e-19
-11.905511811 2.85714285714 3.09191936973e-19
-11.905511811 3.04761904762 1.76197224725e-19
-11.905511811 3.2380952381 9.68307401001e-20
-11.905511811 3.42857142857 5.1318118244e-20
-11.905511811 3.61904761905 2.62283807155e-20
-11.905511811 3.80952380952 1.29275289502e-20
-11.905511811 4.0 6.14473054371e-21
-11.905511811 4.19047619048 2.81665367679e-21
-11.905511811 4.38095238095 1.24510891783e-21
-11.905511811 4.57142857143 5.30792185122e-22
-11.905511811 4.7619047619 2.18215191009e-22
-11.905511811 4.95238095238 8.6514464759e-23
-11.905511811 5.14285714286 3.30777342724e-23
-11.905511811 5.33333333333 1.21962429469e-23
-11.905511811 5.52380952381 4.33670283391e-24
-11.905511811 5.71428571429 1.48708757444e-24
-11.905511811 5.90476190476 4.91763974311e-25
-11.905511811 6.09523809524 1.56826756063e-25
-11.905511811 6.28571428571 4.82310695334e-26
-11.905511811 6.47619047619 1.43046392594e-26
-11.905511811 6.66666666667 4.09138370949e-27
-11.905511811 6.85714285714 1.12851360012e-27
-11.905511811 7.04761904762 3.00183396379e-28
-11.905511811 7.2380952381 7.70033857336e-29
-11.905511811 7.42857142857 1.90491788304e-29
-11.905511811 7.61904761905 4.5444986734e-30
-11.905511811 7.80952380952 1.04553599057e-30
-11.905511811 8.0 2.31971845408e-31
-11.905511811 8.19047619048 4.96334943393e-32
-11.905511811 8.38095238095 1.02413618344e-32
-11.905511811 8.57142857143 2.03790461558e-33
-11.905511811 8.7619047619 3.91068899862e-34
-11.905511811 8.95238095238 7.23712360997e-35
-11.905511811 9.14285714286 1.29158200432e-35
-11.905511811 9.33333333333 2.22290685102e-36
-11.905511811 9.52380952381 3.68946867577e-37
-11.905511811 9.71428571429 5.90540482665e-38
-11.905511811 9.90476190476 9.11546454073e-39
-11.905511811 10.0952380952 1.35691055716e-39
-11.905511811 10.2857142857 1.94790118118e-40
-11.905511811 10.4761904762 2.69665820762e-41
-11.905511811 10.6666666667 3.60021280553e-42
-11.905511811 10.8571428571 4.63525599359e-43
-11.905511811 11.0476190476 5.75522835376e-44
-11.905511811 11.2380952381 6.89119723432e-45
-11.905511811 11.4285714286 7.95737974775e-46
-11.905511811 11.619047619 8.86112315376e-47
-11.905511811 11.8095238095 9.51591918018e-48
-11.905511811 12.0 9.85498576549e-49
-11.811023622 0.0 3.20748660345e-17
-11.811023622 0.190476190476 3.14982548998e-17
-11.811023622 0.380952380952 2.98298740298e-17
-11.811023622 0.571428571429 2.72432947807e-17
-11.811023622 0.761904761905 2.39944679274e-17
-11.811023622 0.952380952381 2.03800808443e-17
-11.811023622 1.14285714286 1.66933679094e-17
-11.811023622 1.33333333333 1.31863716431e-17
-11.811023622 1.52380952381 1.00450000318e-17
-11.811023622 1.71428571429 7.37934571927e-18
-11.811023622 1.90476190476 5.22792148221e-18
-11.811023622 2.09523809524 3.57177044557e-18
-11.811023622 2.28571428571 2.35332173864e-18
-11.811023622 2.47619047619 1.4952794264e-18
-11.811023622 2.66666666667 9.16234610872e-19
-11.811023622 2.85714285714 5.4142002275e-19
-11.811023622 3.04761904762 3.08535553524e-19
-11.811023622 3.2380952381 1.69558436811e-19
-11.811023622 3.42857142857 8.98621646449e-20
-11.811023622 3.61904761905 4.59280103572e-20
-11.811023622 3.80952380952 2.26371459968e-20
-11.811023622 4.0 1.07599188495e-20
-11.811023622 4.19047619048 4.93218779473e-21
-11.811023622 4.38095238095 2.1802861524e-21
-11.811023622 4.57142857143 9.29459932745e-22
-11.811023622 4.7619047619 3.82112401885e-22
-11.811023622 4.95238095238 1.51493806522e-22
-11.811023622 5.14285714286 5.79217809416e-23
-11.811023622 5.33333333333 2.13566052155e-23
-11.811023622 5.52380952381 7.5939164843e-24
-11.811023622 5.71428571429 2.60401029945e-24
-11.811023622 5.90476190476 8.61118387385e-25
-11.811023622 6.09523809524 2.74616300369e-25
-11.811023622 6.28571428571 8.44564933344e-26
-11.811023622 6.47619047619 2.50485772336e-26
-11.811023622 6.66666666667 7.16434290866e-27
-11.811023622 6.85714285714 1.97611834588e-27
-11.811023622 7.04761904762 5.25645341492e-28
-11.811023622 7.2380952381 1.34839139933e-28
-11.811023622 7.42857142857 3.33566487428e-29
-11.811023622 7.61904761905 7.9577837612e-30
-11.811023622 7.80952380952 1.83081785813e-30
-11.811023622 8.0 4.06201413426e-31
-11.811023622 8.19047619048 8.69122522968e-32
-11.811023622 8.38095238095 1.79334506962e-32
-11.811023622 8.57142857143 3.5685353704e-33
-11.811023622 8.7619047619 6.8479318941e-34
-11.811023622 8.95238095238 1.2672787227e-34
-11.811023622 9.14285714286 2.26166427562e-35
-11.811023622 9.33333333333 3.89248920794e-36
-11.811023622 9.52380952381 6.46055726395e-37
-11.811023622 9.71428571429 1.03408402137e-37
-11.811023622 9.90476190476 1.5961913714e-38
-11.811023622 10.0952380952 2.37605984141e-39
-11.811023622 10.2857142857 3.4109320966e-40
-11.811023622 10.4761904762 4.72206604871e-41
-11.811023622 10.6666666667 6.3042630353e-42
-11.811023622 10.8571428571 8.11670714983e-43
-11.811023622 11.0476190476 1.00778690956e-43
-11.811023622 11.2380952381 1.20670422389e-44
-11.811023622 11.4285714286 1.3934013824e-45
-11.811023622 11.619047619 1.55165414288e-46
-11.811023622 11.8095238095 1.66631420905e-47
-11.811023622 12.0 1.72568750323e-48
-11.7165354331 0.0 5.59155124587e-17
-11.7165354331 0.190476190476 5.49103170808e-17
-11.7165354331 0.380952380952 5.20018599973e-17
